language_name,Nederlands
VoltorbFlip_BeforeNewLevel_Main_Answer_GameInfo,Spelinfo
VoltorbFlip_BeforeNewLevel_Main_Answer_Quit,Stop
VoltorbFlip_BeforeNewLevel_GameInfo_Question,Welke Spelinfo?
VoltorbFlip_BeforeNewLevel_GameInfo_Answer_HowToPlay,Hoe te spelen
VoltorbFlip_BeforeNewLevel_GameInfo_Answer_Hint,Hint!
VoltorbFlip_BeforeNewLevel_GameInfo_Answer_AboutMemos,Over Memos
VoltorbFlip_BeforeNewLevel_GameInfo_Back,Terug

VoltorbFlip_GameWon_1,Spel voltooid!~Je hebt alle verstopte~x2 en x3 kaarten gevonden.*<Player.Name> ontving~
VoltorbFlip_GameWon_2,Munt(en)!

VoltorbFlip_GameLost,Oh nee! Je ontvangt 0 Munten!

VoltorbFlip_MaxCoins,Er passen niet nog meer~Munt(en) in je Muntenkist!

VoltorbFlip_NewLevel_Lower1,Gedaald naar Spelniveau
VoltorbFlip_NewLevel_Lower2,!
VoltorbFlip_NewLevel_Higher1,Gestegen naar Spelniveau
VoltorbFlip_NewLevel_Higher2,!
VoltorbFlip_NewLevel_Ready1,Klaar om Spelniveau
VoltorbFlip_NewLevel_Ready2,~te spelen!

VoltorbFlip_QuitGame_1,<Player.Name> ontving~
VoltorbFlip_QuitGame_2,Munt(en)!

VoltorbFlip_AfterGame_Won1,Je hebt
VoltorbFlip_AfterGame_Won2,Munt(en) gewonnen!
VoltorbFlip_AfterGame_Lost,Jammer, je hebt geen munten~gewonnen!*Volgende keer beter!

VoltorbFlip_BeforeGame_NoCoinCase,Je hebt geen Muntenkist!~Kom terug als je er een hebt!

VoltorbFlip_Tutorial_HowToPlay_Message,Voltorb Flip is een spel waarin~je kaarten omdraait om de~cijfers eronder te onthullen.*De kaarten verbergen de~cijfers 1 t/m 3...~maar ook Voltorb.*Het eerste cijfer dat je~omdraait zal je dat aantal~Munten geven.*Vanaf dat moment zal het~volgende cijfer dat je vind~het totaal aantal Munten dat~je hebt verzameld~vermenigvuldigen met dat getal.*Als het een 2 is, wordt het~totaal twee keer zoveel.*Als het een 3 is, wordt het~totaal drie keer zoveel.*Maar als je een Voltorb~omdraait, is het spel voorbij.*Als dat gebeurt, verlies je~alle Munten die je in het~huidige niveau hebt verzameld.*Als je "Stop" selecteert,~zal je het niveau verlaten.*Als het te moeilijk wordt, is~het soms handiger om eerder~te stoppen.*Als je alle verstopte 2 en 3~kaarten hebt gevonden, heb je~het spel voltooid.*Als je al deze kaarten hebt~omgedraaid, zul je stijgen~naar het volgende niveau.*Op hogere niveaus heb je kans~om meer munten winnen.~Doe je best!
VoltorbFlip_Tutorial_Hint_Message,De cijfers aan de zijkant van~het bord geven je een~aanwijzing over de getallen~die verborgen zijn op de~achterkant van de kaarten.*Hoe groter de cijfers, hoe~waarschijnlijker het is dat~er veel grote getallen~verborgen zitten in die rijen~of kolommen.*Op dezelfde manier kun je zien~hoeveel Voltorb verborgen zijn~in een rij of kolom.*Denk goed na over de totalen~van de verborgen getallen en~de Voltorb-totalen als je~kaarten omdraait.
VoltorbFlip_Tutorial_AboutMemos_Message,Selecteer "Open Memo" of druk~op [<system.button(run)>] om het~Memo-venster te openen.*Je kunt de kaarten markeren~met de cijfers 1 t/m 3, maar~ook met een Voltorbmarkering.*Als je een idee hebt welke~cijfers achterop de kaarten~kunnen staan, open dan het~Memo-venster, kies het type~markering dat je wilt~gebruiken met het muiswiel of~de schouderknoppen van de~controller en druk op~[<system.button(enter1)>] terwijl je de~cursor op de kaart hebt~staan die je wilt markeren.*Als je een markering wilt~verwijderen, kies het type~markering dat je wilt~verwijderen met het muiswiel~of de schouderknoppen van~de controller en druk op~[<system.button(back1)>] terwijl je de~cursor op de kaart hebt~staan waar je de markering~van wilt verwijderen.*Je kunt ook de muis gebruiken~om een kaart of type~markering te selecteren.
VoltorbFlip_Tutorial_HowToPlay_Image1,Als je de kaarten omdraait in deze volgorde, krijg je in totaal:~3 x 1 x 2 x 1 x 3... 18 Munten! En dan...
VoltorbFlip_Tutorial_HowToPlay_Image2,Als je "Stop" selecteert, hou je deze 18 Munten.
VoltorbFlip_Tutorial_HowToPlay_Image3,Maar vind je een Voltorb, dan verlies je al je Munten!
VoltorbFlip_Tutorial_Hint_Image,Door te kijken naar de cijfers naast de kaarten, kun je het totaal verborgen cijfers en Voltorb zien.
VoltorbFlip_Tutorial_AboutMemos_Image,Selecteer "Open Memo" om het Memo-venster te openen. Kies de kaarten en voeg markeringen toe met [<system.button(enter1)>] en haal ze weg met [<system.button(back1)>].
----
PokedexScreen
pokedex_seen,Gezien:
pokedex_obtained,Gevangen:
pokedex_available,Available:
pokedex_select,Kies een Pokédex
pokedex_habitat_dex_name,Habitat-Dex
pokedex_habitat_select,Kies een Habitat
pokedex_order,Volgorde
pokedex_order_type,Type
pokedex_order_numeric,Numeriek
pokedex_order_alphabetically,A-Z
pokedex_order_height,Lengte
pokedex_order_weight,Gewicht
pokedex_order_reverse,Omgekeerd
pokedex_filter,Filter
pokedex_filter_none,Geen
pokedex_filter_name,Naam
pokedex_filter_type1,Type 1
pokedex_filter_type2,Type 2
pokedex_search_hint,Druk op [<system.button(special)>] of Select om te zoeken.
pokedex_search_no_results,Geen zoekresultaten
pokedex_data_species,SOORT
pokedex_data_type,TYPE
pokedex_data_height,LENGTE
pokedex_data_weight,GEWICHT
pokedex_data_form_switch_hint,Druk op [Shift] om te wisselen tussen vormen
pokedex_data_page_details,Details
pokedex_data_page_habitat,Habitat
pokedex_data_page_evolution,Evolutie
pokedex_habitat_area_unknown,Gebied onbekend.
pokedex_evolution_no_evolutions,evolueert niet.
----
Receiving Items:
item_received_single,Ontving een~
item_received_multiple,Ontving
item_found,<Player.Name> vond~
item_stored_in_pocket_single_start,<Player.Name> stopte hem in~het
item_stored_in_pocket_single_end,~vakje.
item_stored_in_pocket_multiple_start,<Player.Name> stopte ze weg~in het
item_stored_in_pocket_multiple_end,~vakje.
item_handed_over_single,<Player.Name> overhandigde~een
item_handed_over_multiple,<Player.Name> overhandigde~de

Berries:
berry_picked_single_start,<Player.Name> plukte de~
berry_picked_single_end,Bes.
berry_picked_multiple_start,<Player.Name> plukte de~
berry_picked_multiple_end,Bessen.
----
Battle:
battle_trainer_about_to_send_out_1,staat op het punt om
battle_trainer_about_to_send_out_2,in te zetten om te vechten! Wil je je Pokémon verwisselen met een andere?
battle_choose_pokemon,Kies een Pokémon
battle_switch_already_in_battle,is al~aan het vechten!
battle_switch_fainted,is uitgeschakeld!
battle_switch_egg,Kan geen ei inzetten!
battle_cannot_switch,Kan niet wisselen.
battle_cannot_run,Kon niet wegrennen.
battle_cannot_run_ability,Kon niet wegrennen vanwege~
battle_MoveDisabled,Uitgeschakeld!
battle_NoMoreRoomInPC,Er is geen ruimte meer voor~Pokémon in de PC!
battle_NoSafariBalls,Geen SafariBallen.
battle_NoSportBalls,Geen SportBallen.
battle_action_ThrowMud,Gooi Modder
battle_action_ThrowBait,Gooi Aas
battle_action_Run,Ren
battle_action_Battle,Vecht
battle_action_Bag,Tas
battle_action_Surrender,Geef Op
battle_action_MegaEvolve,Mega-Evolueer!
---
Badges:
badge_1,Marine
badge_2,Hagel
badge_3,Spruit
badge_4,Sparky
badge_5,Vuist
badge_6,Psyche
badge_7,Gelijk
badge_8,Ster
badge_9,Rematch
badge_10,Rematch
badge_11,Rematch
badge_12,Rematch
badge_13,Rematch
badge_14,Rematch
badge_15,Rematch
badge_16,Rematch
---
Regions:
Johto,Johto
Rijon,Rijon
---
Places:
Places_???,???

Towns and Cities:
Places_Seashore City,Zeekuststad
Places_Gravel Town,Kiezeldorp
Places_Merson City,Mertenstad
Places_Hayward City,Haagwachterstad
Places_Owsauri City,Slotwaterstad
Places_Moraga Town,Stamppotdorp
Places_Jaeru City,Laeterwirstad
Places_Botan City,Bloemenbloeistad
Places_Castro Valley,Dalburg
Places_Eagulou City,Tromtorenstad
Places_Azalea Town,Azaleadorp

Special Places:
Places_Pokémon Center,Pokémon-Centrum
Places_Pokémon Mart,Pokémon-Winkel
Places_Tim's Lab,Tim's Lab
Places_Pokémon Fan Club,Pokémon-Fanclub
Places_Rainbow Tower,Regenboogtoren
Places_30 Years Cave,30-Jaren-Grot
Places_Southland Mall,Winkelcentrum Zuidland
Places_Daycare,Dagopvang
Places_Prism Museum,Prisma Museum
Places_Nation's Burgers,Burgerland
Places_Orion Academy,Orion Academie
Places_Owsauri Casino,Slotwater-Casino
Places_City Underpass,Stad-onderdoorgang
Places_Dock Underpass,Kade-onderdoorgang
Places_Power Plant,Energiecentrale
Places_Castro Manor,Huize Dalburg
Places_Merson Cave Entrance,Ingang van Mertengrot
Places_Merson Cave,Mertengrot
Places_Mt. Boulder,Zwerfkeiberg
Places_Silk Tunnel,Zijdetunnel
Places_Silph Co. Warehouse,Silph Co. Warenhuis
Places_Botan Cave,Bloemenbloeigrot
Places_Haunted Forest,Spookachtig Woud
Places_International Tunnel,Internationale Tunnel
Places_Castro Forest,Dalburgbos
Places_Eagulou Park,Tromtorenpark
Places_Secret Cave,Geheime Grot
Places_Seneca Caverns,Seneca-Cavernes
Places_Rijon League,Rijon League
Places_Madame Renifler,Madame Renifler
Places_Ilex Forest,Ilex-Bos
Places_Slowpoke Well,Slowpoke-Waterput
Places_Bunker,Bunker
Places_Gate,Poort
Places_Final Dungeon,Laatste Uitdaging

Gyms:
Places_Seashore City Gym,Zeekust-Stad Gym
Places_Merson City Gym,Mertenstad Gym
Places_Owsauri City Gym,Slotwaterstad Gym
Places_Moraga Town Gym,Stamppotdorp Gym
Places_Jaeru City Gym,Laeterwirstad Gym
Places_Castro Valley Gym,Dalburg Gym
Places_South Reservoir Gym,Zuidreservoir Gym
Places_Eagulou City Gym,Tromtorenstad Gym
Places_Azalea Town Gym,Azaleadorp Gym

Routes:
Places_Route 34,Route 34
Places_Old Route 47,Oude Route 47
Places_Old Route 48,Oude Route 48
Places_Route 49,Route 49
Places_Route 50,Route 50
Places_Route 51,Route 51
Places_Route 52,Route 52
Places_Route 53,Route 53
Places_Route 54,Route 54
Places_Route 55,Route 55
Places_Route 56,Route 56
Places_Route 57,Route 57
Places_Route 58,Route 58
Places_Route 59,Route 59
Places_Route 60,Route 60
Places_Route 61,Route 61
Places_Route 62,Route 62
Places_Route 63,Route 63
Places_Route 64,Route 64
Places_Route 65,Route 65
Places_Route 66,Route 66
Places_Route 67,Route 67

---
Item categories:
item_category_Standard,Standaard
item_category_Medicine,Medicijnen
item_category_Machines,TMs/VMs
item_category_Pokéballs,PokéBallen
item_category_Plants,Planten
item_category_KeyItems,Belangrijk
item_category_BattleItems,Voor Gevecht
item_category_Mail,Brievenpost
---
GameMessages:
game_message_screenshot,Schermafbeelding opgeslagen als
game_message_screenshot_failed,Kan schermafbeelding niet aanmaken
game_message_fullscreen_on,Volledig scherm aan
game_message_fullscreen_off,Volledig scherm uit
game_message_third_person_on,Weergave in derde persoon
game_message_third_person_off,Weergave in eerste persoon
game_message_free_camera_on,Vrije-camera-modus aan
game_message_free_camera_off,Vrije-camera-modus uit
game_message_sandbox_mode_on,Zandbak-modus aan
game_message_sandbox_mode_off,Zandbak-modus uit
game_message_audio_on,Geluid aan
game_message_audio_off,Geluid uit
game_message_continue_autosave,Hervatte opslagbestand:
game_message_debug_texture_list_clear,Textuur-lijst is gewist
---
Pokemon:
pokemon_name_Bulbasaur,Bulbasaur
pokemon_name_Ivysaur,Ivysaur
pokemon_name_Venusaur,Venusaur
pokemon_name_Charmander,Charmander
pokemon_name_Charmeleon,Charmeleon
pokemon_name_Charizard,Charizard
pokemon_name_Squirtle,Squirtle
pokemon_name_Wartortle,Wartortle
pokemon_name_Blastoise,Blastoise
pokemon_name_Caterpie,Caterpie
pokemon_name_Metapod,Metapod
pokemon_name_Butterfree,Butterfree
pokemon_name_Weedle,Weedle
pokemon_name_Kakuna,Kakuna
pokemon_name_Beedrill,Beedrill
pokemon_name_Pidgey,Pidgey
pokemon_name_Pidgeotto,Pidgeotto
pokemon_name_Pidgeot,Pidgeot
pokemon_name_Rattata,Rattata
pokemon_name_Raticate,Raticate
pokemon_name_Spearow,Spearow
pokemon_name_Fearow,Fearow
pokemon_name_Ekans,Ekans
pokemon_name_Arbok,Arbok
pokemon_name_Pikachu,Pikachu
pokemon_name_Raichu,Raichu
pokemon_name_Sandshrew,Sandshrew
pokemon_name_Sandslash,Sandslash
pokemon_name_Nidoran♀,Nidoran♀
pokemon_name_Nidorina,Nidorina
pokemon_name_Nidoqueen,Nidoqueen
pokemon_name_Nidoran♂,Nidoran♂
pokemon_name_Nidorino,Nidorino
pokemon_name_Nidoking,Nidoking
pokemon_name_Clefairy,Clefairy
pokemon_name_Clefable,Clefable
pokemon_name_Vulpix,Vulpix
pokemon_name_Ninetales,Ninetales
pokemon_name_Jigglypuff,Jigglypuff
pokemon_name_Wigglytuff,Wigglytuff
pokemon_name_Zubat,Zubat
pokemon_name_Golbat,Golbat
pokemon_name_Oddish,Oddish
pokemon_name_Gloom,Gloom
pokemon_name_Vileplume,Vileplume
pokemon_name_Paras,Paras
pokemon_name_Parasect,Parasect
pokemon_name_Venonat,Venonat
pokemon_name_Venomoth,Venomoth
pokemon_name_Diglett,Diglett
pokemon_name_Dugtrio,Dugtrio
pokemon_name_Meowth,Meowth
pokemon_name_Persian,Persian
pokemon_name_Psyduck,Psyduck
pokemon_name_Golduck,Golduck
pokemon_name_Mankey,Mankey
pokemon_name_Primeape,Primeape
pokemon_name_Growlithe,Growlithe
pokemon_name_Arcanine,Arcanine
pokemon_name_Poliwag,Poliwag
pokemon_name_Poliwhirl,Poliwhirl
pokemon_name_Poliwrath,Poliwrath
pokemon_name_Abra,Abra
pokemon_name_Kadabra,Kadabra
pokemon_name_Alakazam,Alakazam
pokemon_name_Machop,Machop
pokemon_name_Machoke,Machoke
pokemon_name_Machamp,Machamp
pokemon_name_Bellsprout,Bellsprout
pokemon_name_Weepinbell,Weepinbell
pokemon_name_Victreebel,Victreebel
pokemon_name_Tentacool,Tentacool
pokemon_name_Tentacruel,Tentacruel
pokemon_name_Geodude,Geodude
pokemon_name_Graveler,Graveler
pokemon_name_Golem,Golem
pokemon_name_Ponyta,Ponyta
pokemon_name_Rapidash,Rapidash
pokemon_name_Slowpoke,Slowpoke
pokemon_name_Slowbro,Slowbro
pokemon_name_Magnemite,Magnemite
pokemon_name_Magneton,Magneton
pokemon_name_Farfetch'd,Farfetch'd
pokemon_name_Doduo,Doduo
pokemon_name_Dodrio,Dodrio
pokemon_name_Seel,Seel
pokemon_name_Dewgong,Dewgong
pokemon_name_Grimer,Grimer
pokemon_name_Muk,Muk
pokemon_name_Shellder,Shellder
pokemon_name_Cloyster,Cloyster
pokemon_name_Gastly,Gastly
pokemon_name_Haunter,Haunter
pokemon_name_Gengar,Gengar
pokemon_name_Onix,Onix
pokemon_name_Drowzee,Drowzee
pokemon_name_Hypno,Hypno
pokemon_name_Krabby,Krabby
pokemon_name_Kingler,Kingler
pokemon_name_Voltorb,Voltorb
pokemon_name_Electrode,Electrode
pokemon_name_Exeggcute,Exeggcute
pokemon_name_Exeggutor,Exeggutor
pokemon_name_Cubone,Cubone
pokemon_name_Marowak,Marowak
pokemon_name_Hitmonlee,Hitmonlee
pokemon_name_Hitmonchan,Hitmonchan
pokemon_name_Lickitung,Lickitung
pokemon_name_Koffing,Koffing
pokemon_name_Weezing,Weezing
pokemon_name_Rhyhorn,Rhyhorn
pokemon_name_Rhydon,Rhydon
pokemon_name_Chansey,Chansey
pokemon_name_Tangela,Tangela
pokemon_name_Kangaskhan,Kangaskhan
pokemon_name_Horsea,Horsea
pokemon_name_Seadra,Seadra
pokemon_name_Goldeen,Goldeen
pokemon_name_Seaking,Seaking
pokemon_name_Staryu,Staryu
pokemon_name_Starmie,Starmie
pokemon_name_Mr. Mime,Mr. Mime
pokemon_name_Scyther,Scyther
pokemon_name_Jynx,Jynx
pokemon_name_Electabuzz,Electabuzz
pokemon_name_Magmar,Magmar
pokemon_name_Pinsir,Pinsir
pokemon_name_Tauros,Tauros
pokemon_name_Magikarp,Magikarp
pokemon_name_Gyarados,Gyarados
pokemon_name_Lapras,Lapras
pokemon_name_Ditto,Ditto
pokemon_name_Eevee,Eevee
pokemon_name_Vaporeon,Vaporeon
pokemon_name_Jolteon,Jolteon
pokemon_name_Flareon,Flareon
pokemon_name_Porygon,Porygon
pokemon_name_Omanyte,Omanyte
pokemon_name_Omastar,Omastar
pokemon_name_Kabuto,Kabuto
pokemon_name_Kabutops,Kabutops
pokemon_name_Aerodactyl,Aerodactyl
pokemon_name_Snorlax,Snorlax
pokemon_name_Articuno,Articuno
pokemon_name_Zapdos,Zapdos
pokemon_name_Moltres,Moltres
pokemon_name_Dratini,Dratini
pokemon_name_Dragonair,Dragonair
pokemon_name_Dragonite,Dragonite
pokemon_name_Mewtwo,Mewtwo
pokemon_name_Mew,Mew
pokemon_name_Chikorita,Chikorita
pokemon_name_Bayleef,Bayleef
pokemon_name_Meganium,Meganium
pokemon_name_Cyndaquil,Cyndaquil
pokemon_name_Quilava,Quilava
pokemon_name_Typhlosion,Typhlosion
pokemon_name_Totodile,Totodile
pokemon_name_Croconaw,Croconaw
pokemon_name_Feraligatr,Feraligatr
pokemon_name_Sentret,Sentret
pokemon_name_Furret,Furret
pokemon_name_Hoothoot,Hoothoot
pokemon_name_Noctowl,Noctowl
pokemon_name_Ledyba,Ledyba
pokemon_name_Ledian,Ledian
pokemon_name_Spinarak,Spinarak
pokemon_name_Ariados,Ariados
pokemon_name_Crobat,Crobat
pokemon_name_Chinchou,Chinchou
pokemon_name_Lanturn,Lanturn
pokemon_name_Pichu,Pichu
pokemon_name_Cleffa,Cleffa
pokemon_name_Igglybuff,Igglybuff
pokemon_name_Togepi,Togepi
pokemon_name_Togetic,Togetic
pokemon_name_Natu,Natu
pokemon_name_Xatu,Xatu
pokemon_name_Mareep,Mareep
pokemon_name_Flaaffy,Flaaffy
pokemon_name_Ampharos,Ampharos
pokemon_name_Bellossom,Bellossom
pokemon_name_Marill,Marill
pokemon_name_Azumarill,Azumarill
pokemon_name_Sudowoodo,Sudowoodo
pokemon_name_Politoed,Politoed
pokemon_name_Hoppip,Hoppip
pokemon_name_Skiploom,Skiploom
pokemon_name_Jumpluff,Jumpluff
pokemon_name_Aipom,Aipom
pokemon_name_Sunkern,Sunkern
pokemon_name_Sunflora,Sunflora
pokemon_name_Yanma,Yanma
pokemon_name_Wooper,Wooper
pokemon_name_Quagsire,Quagsire
pokemon_name_Espeon,Espeon
pokemon_name_Umbreon,Umbreon
pokemon_name_Murkrow,Murkrow
pokemon_name_Slowking,Slowking
pokemon_name_Misdreavus,Misdreavus
pokemon_name_Unown,Unown
pokemon_name_Wobbuffet,Wobbuffet
pokemon_name_Girafarig,Girafarig
pokemon_name_Pineco,Pineco
pokemon_name_Forretress,Forretress
pokemon_name_Dunsparce,Dunsparce
pokemon_name_Gligar,Gligar
pokemon_name_Steelix,Steelix
pokemon_name_Snubbull,Snubbull
pokemon_name_Granbull,Granbull
pokemon_name_Qwilfish,Qwilfish
pokemon_name_Scizor,Scizor
pokemon_name_Shuckle,Shuckle
pokemon_name_Heracross,Heracross
pokemon_name_Sneasel,Sneasel
pokemon_name_Teddiursa,Teddiursa
pokemon_name_Ursaring,Ursaring
pokemon_name_Slugma,Slugma
pokemon_name_Magcargo,Magcargo
pokemon_name_Swinub,Swinub
pokemon_name_Piloswine,Piloswine
pokemon_name_Corsola,Corsola
pokemon_name_Remoraid,Remoraid
pokemon_name_Octillery,Octillery
pokemon_name_Delibird,Delibird
pokemon_name_Mantine,Mantine
pokemon_name_Skarmory,Skarmory
pokemon_name_Houndour,Houndour
pokemon_name_Houndoom,Houndoom
pokemon_name_Kingdra,Kingdra
pokemon_name_Phanpy,Phanpy
pokemon_name_Donphan,Donphan
pokemon_name_Porygon2,Porygon2
pokemon_name_Stantler,Stantler
pokemon_name_Smeargle,Smeargle
pokemon_name_Tyrogue,Tyrogue
pokemon_name_Hitmontop,Hitmontop
pokemon_name_Smoochum,Smoochum
pokemon_name_Elekid,Elekid
pokemon_name_Magby,Magby
pokemon_name_Miltank,Miltank
pokemon_name_Blissey,Blissey
pokemon_name_Raikou,Raikou
pokemon_name_Entei,Entei
pokemon_name_Suicune,Suicune
pokemon_name_Larvitar,Larvitar
